==========
Args:Namespace(adam_beta1=0.9, adam_beta2=0.999, arch='resnet18', color_aug=False, color_jitter=False, eval_freq=5, evaluate=False, gamma=0.1, gpu_devices='0', height=224, label_smooth=False, lambda_htri=1, lambda_xent=1, load_weights='', lr=0.0003, lr_scheduler='multi_step', margin=0.3, max_epoch=60, momentum=0.9, no_pretrained=True, num_instances=4, optim='amsgrad', print_freq=10, query_remove=True, random_erase=False, resume='/mnt/fast/nobackup/users/rs01960/AdvanceCV/VehicleReID/Logs/resnet18_60_amsgrad_0.0003', rmsprop_alpha=0.99, root='/mnt/fast/nobackup/users/rs01960/AdvanceCV', save_dir='/mnt/fast/nobackup/users/rs01960/AdvanceCV/VehicleReID/Logs/resnet18_60_amsgrad_0.0003', seed=1, sgd_dampening=0, sgd_nesterov=False, source_names=['veri'], split_id=0, start_epoch=0, start_eval=0, stepsize=[20, 40], target_names=['veri'], test_batch_size=100, test_size=800, train_batch_size=64, train_sampler='RandomSampler', use_avai_gpus=False, use_cpu=False, visualize_ranks=False, weight_decay=0.0005, width=224, workers=8)
==========
Value Of GPU :  True
Currently using GPU 0
Initializing image data manager
=> Initializing TRAIN (source) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------
=> Initializing TEST (target) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------


  **************** Summary ****************
  train names      : ['veri']
  # train datasets : 1
  # train ids      : 576
  # train images   : 37778
  # train cameras  : 20
  test names       : ['veri']
  *****************************************


Initializing model: resnet18
Model size: 11.177 M
=> Start training
Epoch: [1][10/590]	Time 0.084 (0.971)	Data 0.0003 (0.0759)	Xent 6.3355 (6.3625)	Htri 0.2076 (0.1787)	Acc 0.00 (0.78)	
Epoch: [1][150/590]	Time 0.086 (0.143)	Data 0.0002 (0.0053)	Xent 6.2466 (6.2623)	Htri 0.0421 (0.1580)	Acc 1.56 (1.33)	
Epoch: [1][160/590]	Time 0.084 (0.139)	Data 0.0002 (0.0050)	Xent 6.2451 (6.2594)	Htri 0.1769 (0.1559)	Acc 1.56 (1.31)	
Epoch: [1][170/590]	Time 0.086 (0.136)	Data 0.0003 (0.0047)	Xent 6.2247 (6.2540)	Htri 0.0592 (0.1539)	Acc 1.56 (1.31)	
Epoch: [1][180/590]	Time 0.082 (0.133)	Data 0.0002 (0.0044)	Xent 6.1419 (6.2460)	Htri 0.0631 (0.1535)	Acc 3.12 (1.35)	
Epoch: [1][190/590]	Time 0.087 (0.130)	Data 0.0003 (0.0042)	Xent 6.0695 (6.2357)	Htri 0.2620 (0.1539)	Acc 1.56 (1.37)	
Epoch: [1][200/590]	Time 0.084 (0.128)	Data 0.0002 (0.0040)	Xent 5.9531 (6.2235)	Htri 0.2364 (0.1547)	Acc 3.12 (1.47)	
Epoch: [1][210/590]	Time 0.086 (0.126)	Data 0.0002 (0.0038)	Xent 5.9267 (6.2106)	Htri 0.2630 (0.1607)	Acc 3.12 (1.50)	
Epoch: [1][220/590]	Time 0.085 (0.124)	Data 0.0002 (0.0037)	Xent 6.0232 (6.2004)	Htri 0.0100 (0.1637)	Acc 1.56 (1.51)	
Epoch: [1][230/590]	Time 0.086 (0.122)	Data 0.0002 (0.0035)	Xent 5.9157 (6.1927)	Htri 0.0681 (0.1666)	Acc 0.00 (1.48)	
Epoch: [1][240/590]	Time 0.085 (0.121)	Data 0.0002 (0.0034)	Xent 5.7534 (6.1820)	Htri 0.1554 (0.1658)	Acc 4.69 (1.51)	
Epoch: [1][250/590]	Time 0.085 (0.119)	Data 0.0002 (0.0033)	Xent 6.0606 (6.1729)	Htri 0.3347 (0.1672)	Acc 1.56 (1.56)	
Epoch: [1][260/590]	Time 0.087 (0.118)	Data 0.0002 (0.0031)	Xent 5.8885 (6.1637)	Htri 0.2280 (0.1707)	Acc 3.12 (1.62)	
Epoch: [1][270/590]	Time 0.080 (0.117)	Data 0.0001 (0.0030)	Xent 6.0383 (6.1536)	Htri 0.2113 (0.1715)	Acc 0.00 (1.65)	
Epoch: [1][280/590]	Time 0.090 (0.116)	Data 0.0003 (0.0029)	Xent 5.8203 (6.1433)	Htri 0.5708 (0.1733)	Acc 4.69 (1.67)	
Epoch: [1][290/590]	Time 0.081 (0.115)	Data 0.0002 (0.0028)	Xent 5.8326 (6.1335)	Htri 0.1475 (0.1771)	Acc 1.56 (1.70)	
Epoch: [1][300/590]	Time 0.084 (0.114)	Data 0.0002 (0.0027)	Xent 5.9203 (6.1232)	Htri 0.0522 (0.1783)	Acc 0.00 (1.69)	
Epoch: [1][310/590]	Time 0.083 (0.113)	Data 0.0002 (0.0027)	Xent 5.8524 (6.1106)	Htri 0.1523 (0.1794)	Acc 1.56 (1.70)	
Epoch: [1][320/590]	Time 0.081 (0.112)	Data 0.0003 (0.0026)	Xent 5.6204 (6.0987)	Htri 0.2969 (0.1825)	Acc 3.12 (1.76)	
Epoch: [1][330/590]	Time 0.086 (0.111)	Data 0.0002 (0.0025)	Xent 5.7405 (6.0847)	Htri 0.2188 (0.1819)	Acc 3.12 (1.81)	
Epoch: [1][340/590]	Time 0.080 (0.110)	Data 0.0002 (0.0024)	Xent 5.6293 (6.0710)	Htri 0.6517 (0.1864)	Acc 1.56 (1.87)	
Epoch: [1][350/590]	Time 0.083 (0.109)	Data 0.0003 (0.0024)	Xent 5.9504 (6.0597)	Htri 0.3041 (0.1908)	Acc 1.56 (1.88)	
Epoch: [1][360/590]	Time 0.081 (0.108)	Data 0.0002 (0.0023)	Xent 5.7241 (6.0527)	Htri 0.0482 (0.1927)	Acc 3.12 (1.89)	
Epoch: [1][370/590]	Time 0.085 (0.108)	Data 0.0002 (0.0023)	Xent 5.6272 (6.0433)	Htri 0.3745 (0.1952)	Acc 3.12 (1.94)	
Epoch: [1][380/590]	Time 0.081 (0.107)	Data 0.0002 (0.0022)	Xent 5.6899 (6.0296)	Htri 0.5872 (0.1980)	Acc 3.12 (1.99)	
Epoch: [1][390/590]	Time 0.079 (0.107)	Data 0.0002 (0.0022)	Xent 5.4115 (6.0163)	Htri 0.3755 (0.2028)	Acc 3.12 (2.02)	
Epoch: [1][400/590]	Time 0.086 (0.106)	Data 0.0003 (0.0021)	Xent 5.5872 (6.0046)	Htri 0.6135 (0.2049)	Acc 3.12 (2.05)	
Epoch: [1][410/590]	Time 0.082 (0.105)	Data 0.0002 (0.0021)	Xent 5.4319 (5.9926)	Htri 0.2148 (0.2093)	Acc 6.25 (2.10)	
Epoch: [1][420/590]	Time 0.081 (0.105)	Data 0.0002 (0.0020)	Xent 5.5966 (5.9810)	Htri 0.3958 (0.2130)	Acc 6.25 (2.12)	
Epoch: [1][430/590]	Time 0.085 (0.104)	Data 0.0004 (0.0020)	Xent 5.3596 (5.9678)	Htri 0.2369 (0.2168)	Acc 3.12 (2.15)	
Epoch: [1][440/590]	Time 0.088 (0.104)	Data 0.0002 (0.0019)	Xent 5.3183 (5.9572)	Htri 0.3359 (0.2205)	Acc 6.25 (2.19)	
Epoch: [1][450/590]	Time 0.085 (0.103)	Data 0.0003 (0.0019)	Xent 5.3511 (5.9456)	Htri 0.2802 (0.2217)	Acc 6.25 (2.24)	
Epoch: [1][460/590]	Time 0.081 (0.103)	Data 0.0003 (0.0019)	Xent 5.1476 (5.9303)	Htri 0.3404 (0.2232)	Acc 6.25 (2.27)	
Epoch: [1][470/590]	Time 0.084 (0.103)	Data 0.0002 (0.0018)	Xent 5.3944 (5.9170)	Htri 0.1830 (0.2262)	Acc 4.69 (2.30)	
Epoch: [1][480/590]	Time 0.084 (0.102)	Data 0.0002 (0.0018)	Xent 5.5226 (5.9047)	Htri 0.2477 (0.2299)	Acc 1.56 (2.34)	
Epoch: [1][490/590]	Time 0.083 (0.102)	Data 0.0003 (0.0018)	Xent 5.1712 (5.8929)	Htri 0.4890 (0.2315)	Acc 4.69 (2.37)	
Epoch: [1][500/590]	Time 0.087 (0.102)	Data 0.0002 (0.0017)	Xent 5.2909 (5.8809)	Htri 0.1445 (0.2347)	Acc 4.69 (2.41)	
Epoch: [1][510/590]	Time 0.081 (0.101)	Data 0.0002 (0.0017)	Xent 5.2537 (5.8680)	Htri 0.1964 (0.2354)	Acc 4.69 (2.44)	
Epoch: [1][520/590]	Time 0.088 (0.101)	Data 0.0003 (0.0017)	Xent 5.3692 (5.8537)	Htri 0.9852 (0.2395)	Acc 1.56 (2.48)	
Epoch: [1][530/590]	Time 0.084 (0.101)	Data 0.0003 (0.0017)	Xent 5.1770 (5.8434)	Htri 0.2203 (0.2425)	Acc 6.25 (2.52)	
Epoch: [1][540/590]	Time 0.083 (0.100)	Data 0.0003 (0.0016)	Xent 5.1095 (5.8315)	Htri 0.3992 (0.2436)	Acc 6.25 (2.53)	
Epoch: [1][550/590]	Time 0.085 (0.100)	Data 0.0002 (0.0016)	Xent 5.2279 (5.8179)	Htri 0.1055 (0.2453)	Acc 3.12 (2.61)	
Epoch: [1][560/590]	Time 0.084 (0.100)	Data 0.0002 (0.0016)	Xent 5.3279 (5.8038)	Htri 0.4572 (0.2458)	Acc 6.25 (2.66)	
Epoch: [1][570/590]	Time 0.086 (0.099)	Data 0.0004 (0.0016)	Xent 5.3041 (5.7910)	Htri 0.1443 (0.2454)	Acc 6.25 (2.71)	
Epoch: [1][580/590]	Time 0.084 (0.099)	Data 0.0001 (0.0015)	Xent 5.0381 (5.7771)	Htri 0.1897 (0.2481)	Acc 0.00 (2.79)	
Epoch: [1][590/590]	Time 0.082 (0.099)	Data 0.0001 (0.0015)	Xent 5.1701 (5.7647)	Htri 0.3702 (0.2495)	Acc 3.12 (2.83)	
Epoch: [2][10/590]	Time 0.087 (0.172)	Data 0.0004 (0.0836)	Xent 5.0113 (5.0558)	Htri 0.3600 (0.3836)	Acc 7.81 (4.53)	
Epoch: [2][20/590]	Time 0.081 (0.128)	Data 0.0002 (0.0419)	Xent 5.0904 (5.0452)	Htri 0.6263 (0.3872)	Acc 1.56 (5.08)	
Epoch: [2][30/590]	Time 0.085 (0.113)	Data 0.0002 (0.0280)	Xent 5.0820 (5.0523)	Htri 0.5638 (0.3976)	Acc 6.25 (5.31)	
Epoch: [2][40/590]	Time 0.085 (0.106)	Data 0.0002 (0.0211)	Xent 4.9893 (5.0456)	Htri 0.2839 (0.3839)	Acc 6.25 (5.43)	
Epoch: [2][50/590]	Time 0.086 (0.102)	Data 0.0003 (0.0169)	Xent 5.0179 (5.0153)	Htri 0.2275 (0.3819)	Acc 4.69 (5.97)	
Epoch: [2][60/590]	Time 0.080 (0.099)	Data 0.0002 (0.0141)	Xent 4.9949 (4.9985)	Htri 0.3689 (0.3659)	Acc 9.38 (5.96)	
Epoch: [2][70/590]	Time 0.088 (0.097)	Data 0.0001 (0.0122)	Xent 4.7795 (4.9692)	Htri 0.3886 (0.3602)	Acc 7.81 (6.21)	
Epoch: [2][80/590]	Time 0.086 (0.096)	Data 0.0004 (0.0107)	Xent 4.7379 (4.9581)	Htri 0.2868 (0.3600)	Acc 12.50 (6.29)	
Epoch: [2][90/590]	Time 0.083 (0.094)	Data 0.0002 (0.0095)	Xent 4.6305 (4.9384)	Htri 0.2587 (0.3566)	Acc 6.25 (6.35)	
Epoch: [2][100/590]	Time 0.086 (0.093)	Data 0.0002 (0.0086)	Xent 4.7554 (4.9286)	Htri 0.1403 (0.3606)	Acc 9.38 (6.45)	
Epoch: [2][110/590]	Time 0.085 (0.093)	Data 0.0001 (0.0078)	Xent 4.9437 (4.9201)	Htri 0.0402 (0.3649)	Acc 4.69 (6.48)	
Epoch: [2][120/590]	Time 0.120 (0.093)	Data 0.0003 (0.0072)	Xent 5.1703 (4.9168)	Htri 0.7047 (0.3678)	Acc 4.69 (6.33)	
Epoch: [2][130/590]	Time 0.106 (0.095)	Data 0.0003 (0.0067)	Xent 4.7616 (4.9093)	Htri 0.1629 (0.3552)	Acc 4.69 (6.32)	
Epoch: [2][140/590]	Time 0.109 (0.095)	Data 0.0002 (0.0062)	Xent 4.9875 (4.8996)	Htri 0.2387 (0.3542)	Acc 4.69 (6.31)	
Epoch: [2][150/590]	Time 0.097 (0.096)	Data 0.0002 (0.0058)	Xent 4.8318 (4.8952)	Htri 0.5570 (0.3524)	Acc 4.69 (6.23)	
Epoch: [2][160/590]	Time 0.109 (0.097)	Data 0.0004 (0.0055)	Xent 4.4177 (4.8789)	Htri 0.1218 (0.3502)	Acc 7.81 (6.32)	
Epoch: [2][170/590]	Time 0.106 (0.098)	Data 0.0006 (0.0052)	Xent 4.9152 (4.8682)	Htri 0.5167 (0.3482)	Acc 9.38 (6.44)	
Epoch: [2][180/590]	Time 0.101 (0.098)	Data 0.0003 (0.0049)	Xent 4.9956 (4.8630)	Htri 0.6397 (0.3459)	Acc 3.12 (6.41)	
Epoch: [2][190/590]	Time 0.108 (0.099)	Data 0.0003 (0.0047)	Xent 4.8113 (4.8559)	Htri 0.0806 (0.3439)	Acc 1.56 (6.50)	
Epoch: [2][200/590]	Time 0.112 (0.099)	Data 0.0002 (0.0045)	Xent 4.5746 (4.8450)	Htri 0.3531 (0.3402)	Acc 7.81 (6.48)	
Epoch: [2][210/590]	Time 0.105 (0.100)	Data 0.0004 (0.0043)	Xent 4.8641 (4.8394)	Htri 0.1679 (0.3407)	Acc 7.81 (6.48)	
Epoch: [2][220/590]	Time 0.102 (0.100)	Data 0.0002 (0.0041)	Xent 4.2577 (4.8276)	Htri 0.3571 (0.3393)	Acc 10.94 (6.57)	
Epoch: [2][230/590]	Time 0.110 (0.100)	Data 0.0004 (0.0039)	Xent 4.4471 (4.8172)	Htri 0.2021 (0.3414)	Acc 10.94 (6.61)	
Epoch: [2][240/590]	Time 0.099 (0.101)	Data 0.0003 (0.0038)	Xent 4.5056 (4.8064)	Htri 0.2022 (0.3401)	Acc 7.81 (6.61)	
Epoch: [2][250/590]	Time 0.104 (0.101)	Data 0.0003 (0.0036)	Xent 4.5550 (4.7953)	Htri 0.3315 (0.3351)	Acc 9.38 (6.72)	
Epoch: [2][260/590]	Time 0.108 (0.101)	Data 0.0003 (0.0035)	Xent 4.4593 (4.7886)	Htri 0.5144 (0.3373)	Acc 12.50 (6.80)	
Epoch: [2][270/590]	Time 0.107 (0.101)	Data 0.0004 (0.0034)	Xent 4.5307 (4.7794)	Htri 0.0832 (0.3360)	Acc 6.25 (6.93)	
Epoch: [2][280/590]	Time 0.109 (0.102)	Data 0.0002 (0.0033)	Xent 4.8468 (4.7721)	Htri 0.2961 (0.3368)	Acc 0.00 (6.97)	
Epoch: [2][290/590]	Time 0.106 (0.102)	Data 0.0004 (0.0032)	Xent 4.4421 (4.7584)	Htri 0.8018 (0.3401)	Acc 1.56 (7.04)	
Epoch: [2][300/590]	Time 0.100 (0.102)	Data 0.0003 (0.0031)	Xent 4.2776 (4.7489)	Htri 0.6105 (0.3378)	Acc 14.06 (7.11)	
Epoch: [2][310/590]	Time 0.115 (0.102)	Data 0.0004 (0.0030)	Xent 4.5914 (4.7397)	Htri 0.2351 (0.3380)	Acc 10.94 (7.20)	
Epoch: [2][320/590]	Time 0.106 (0.102)	Data 0.0003 (0.0029)	Xent 4.3255 (4.7325)	Htri 0.1138 (0.3418)	Acc 10.94 (7.23)	
Epoch: [2][330/590]	Time 0.112 (0.102)	Data 0.0003 (0.0028)	Xent 4.4352 (4.7267)	Htri 0.4385 (0.3412)	Acc 10.94 (7.26)	
Epoch: [2][340/590]	Time 0.100 (0.103)	Data 0.0003 (0.0028)	Xent 4.5800 (4.7196)	Htri 0.0000 (0.3403)	Acc 10.94 (7.34)	
Epoch: [2][350/590]	Time 0.102 (0.103)	Data 0.0002 (0.0027)	Xent 4.1856 (4.7093)	Htri 0.0475 (0.3422)	Acc 12.50 (7.46)	
Epoch: [2][360/590]	Time 0.101 (0.103)	Data 0.0005 (0.0026)	Xent 4.2355 (4.7013)	Htri 0.2633 (0.3401)	Acc 18.75 (7.58)	
Epoch: [2][370/590]	Time 0.109 (0.103)	Data 0.0004 (0.0026)	Xent 4.2688 (4.6918)	Htri 0.2310 (0.3421)	Acc 15.62 (7.73)	
Epoch: [2][380/590]	Time 0.106 (0.103)	Data 0.0003 (0.0025)	Xent 4.3095 (4.6835)	Htri 0.1639 (0.3455)	Acc 7.81 (7.80)	
Epoch: [2][390/590]	Time 0.112 (0.103)	Data 0.0003 (0.0024)	Xent 4.1554 (4.6743)	Htri 0.1344 (0.3453)	Acc 14.06 (7.86)	
Epoch: [2][400/590]	Time 0.104 (0.103)	Data 0.0003 (0.0024)	Xent 4.3949 (4.6664)	Htri 0.0000 (0.3454)	Acc 9.38 (7.91)	
Epoch: [2][410/590]	Time 0.102 (0.103)	Data 0.0003 (0.0023)	Xent 4.2628 (4.6568)	Htri 0.6073 (0.3456)	Acc 15.62 (8.03)	
Epoch: [2][420/590]	Time 0.103 (0.103)	Data 0.0004 (0.0023)	Xent 4.2930 (4.6500)	Htri 0.2269 (0.3436)	Acc 10.94 (8.04)	
Epoch: [2][430/590]	Time 0.104 (0.103)	Data 0.0004 (0.0022)	Xent 4.2770 (4.6421)	Htri 0.0864 (0.3416)	Acc 9.38 (8.07)	
Epoch: [2][440/590]	Time 0.100 (0.103)	Data 0.0003 (0.0022)	Xent 4.2410 (4.6328)	Htri 0.0825 (0.3409)	Acc 10.94 (8.15)	
Epoch: [2][450/590]	Time 0.109 (0.103)	Data 0.0004 (0.0022)	Xent 4.3594 (4.6251)	Htri 0.0468 (0.3400)	Acc 14.06 (8.24)	
Epoch: [2][460/590]	Time 0.113 (0.104)	Data 0.0002 (0.0021)	Xent 4.2729 (4.6180)	Htri 0.2238 (0.3398)	Acc 15.62 (8.32)	
Epoch: [2][470/590]	Time 0.102 (0.104)	Data 0.0004 (0.0021)	Xent 4.1886 (4.6105)	Htri 0.3720 (0.3380)	Acc 12.50 (8.38)	
Epoch: [2][480/590]	Time 0.125 (0.104)	Data 0.0004 (0.0020)	Xent 4.0932 (4.6008)	Htri 0.2905 (0.3378)	Acc 14.06 (8.50)	
Epoch: [2][490/590]	Time 0.119 (0.104)	Data 0.0004 (0.0020)	Xent 4.3052 (4.5924)	Htri 0.2555 (0.3373)	Acc 7.81 (8.57)	
Epoch: [2][500/590]	Time 0.117 (0.104)	Data 0.0003 (0.0020)	Xent 4.1506 (4.5843)	Htri 0.4751 (0.3376)	Acc 18.75 (8.65)	
Epoch: [2][510/590]	Time 0.113 (0.104)	Data 0.0005 (0.0019)	Xent 4.2289 (4.5772)	Htri 0.3333 (0.3372)	Acc 15.62 (8.72)	
Epoch: [2][520/590]	Time 0.105 (0.104)	Data 0.0003 (0.0019)	Xent 4.3190 (4.5709)	Htri 0.4761 (0.3381)	Acc 7.81 (8.75)	
Epoch: [2][530/590]	Time 0.105 (0.104)	Data 0.0004 (0.0019)	Xent 4.3722 (4.5624)	Htri 0.3439 (0.3383)	Acc 6.25 (8.81)	
Epoch: [2][540/590]	Time 0.095 (0.104)	Data 0.0002 (0.0019)	Xent 3.9516 (4.5541)	Htri 0.0356 (0.3396)	Acc 18.75 (8.89)	
Epoch: [2][550/590]	Time 0.108 (0.104)	Data 0.0002 (0.0018)	Xent 3.9504 (4.5460)	Htri 0.4520 (0.3387)	Acc 14.06 (8.98)	
Epoch: [2][560/590]	Time 0.097 (0.104)	Data 0.0002 (0.0018)	Xent 3.8472 (4.5388)	Htri 0.2189 (0.3385)	Acc 15.62 (9.04)	
Epoch: [2][570/590]	Time 0.118 (0.104)	Data 0.0004 (0.0018)	Xent 4.0896 (4.5301)	Htri 0.2065 (0.3364)	Acc 23.44 (9.12)	
Epoch: [2][580/590]	Time 0.102 (0.104)	Data 0.0001 (0.0017)	Xent 4.0431 (4.5222)	Htri 0.3561 (0.3370)	Acc 9.38 (9.17)	
Epoch: [2][590/590]	Time 0.098 (0.104)	Data 0.0001 (0.0017)	Xent 4.0727 (4.5144)	Htri 0.1691 (0.3386)	Acc 7.81 (9.22)	
Epoch: [3][10/590]	Time 0.103 (0.219)	Data 0.0003 (0.1119)	Xent 4.0144 (4.0058)	Htri 0.4059 (0.3336)	Acc 14.06 (13.91)	
Epoch: [3][20/590]	Time 0.097 (0.161)	Data 0.0003 (0.0561)	Xent 3.9212 (3.9894)	Htri 0.1301 (0.2755)	Acc 18.75 (13.59)	
Epoch: [3][30/590]	Time 0.111 (0.142)	Data 0.0003 (0.0375)	Xent 4.0315 (3.9805)	Htri 0.3784 (0.2623)	Acc 9.38 (13.91)	
Epoch: [3][40/590]	Time 0.104 (0.133)	Data 0.0003 (0.0282)	Xent 4.1343 (3.9845)	Htri 0.5852 (0.2834)	Acc 17.19 (14.34)	
Epoch: [3][50/590]	Time 0.113 (0.127)	Data 0.0004 (0.0227)	Xent 3.9862 (3.9825)	Htri 0.4588 (0.2907)	Acc 15.62 (14.38)	
Epoch: [3][60/590]	Time 0.093 (0.122)	Data 0.0003 (0.0189)	Xent 3.9533 (3.9936)	Htri 0.1397 (0.3098)	Acc 10.94 (14.09)	
Epoch: [3][70/590]	Time 0.098 (0.119)	Data 0.0003 (0.0163)	Xent 3.7864 (3.9871)	Htri 0.4430 (0.3115)	Acc 18.75 (14.40)	
Epoch: [3][80/590]	Time 0.092 (0.117)	Data 0.0003 (0.0143)	Xent 3.6764 (3.9730)	Htri 0.4255 (0.3075)	Acc 14.06 (14.57)	
Epoch: [3][90/590]	Time 0.097 (0.115)	Data 0.0004 (0.0127)	Xent 3.7868 (3.9666)	Htri 0.0260 (0.3025)	Acc 14.06 (14.57)	
Epoch: [3][100/590]	Time 0.105 (0.113)	Data 0.0003 (0.0115)	Xent 4.2819 (3.9636)	Htri 0.4278 (0.3042)	Acc 9.38 (14.80)	
Epoch: [3][110/590]	Time 0.095 (0.112)	Data 0.0004 (0.0105)	Xent 3.8359 (3.9547)	Htri 0.9357 (0.3122)	Acc 17.19 (15.03)	
Epoch: [3][120/590]	Time 0.106 (0.111)	Data 0.0004 (0.0096)	Xent 3.7937 (3.9520)	Htri 0.2558 (0.3235)	Acc 15.62 (14.99)	
Epoch: [3][130/590]	Time 0.097 (0.111)	Data 0.0004 (0.0089)	Xent 4.0067 (3.9444)	Htri 0.1603 (0.3225)	Acc 12.50 (15.01)	
Epoch: [3][140/590]	Time 0.093 (0.110)	Data 0.0003 (0.0083)	Xent 3.7395 (3.9347)	Htri 0.2054 (0.3277)	Acc 20.31 (15.07)	
Epoch: [3][150/590]	Time 0.107 (0.109)	Data 0.0001 (0.0078)	Xent 4.0003 (3.9322)	Htri 0.8832 (0.3412)	Acc 12.50 (15.04)	
Epoch: [3][160/590]	Time 0.094 (0.108)	Data 0.0002 (0.0073)	Xent 3.6689 (3.9228)	Htri 0.2606 (0.3429)	Acc 28.12 (15.35)	
Epoch: [3][170/590]	Time 0.105 (0.108)	Data 0.0002 (0.0069)	Xent 3.7620 (3.9182)	Htri 0.0375 (0.3351)	Acc 25.00 (15.32)	
Epoch: [3][180/590]	Time 0.098 (0.107)	Data 0.0003 (0.0065)	Xent 4.0167 (3.9172)	Htri 0.4392 (0.3314)	Acc 15.62 (15.38)	
